Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad,ventas_log,ventas_lag_1,ventas_lag_7,ventas_media_7d,ventas_std_7d,dias_cobertura,promo_x_ventas,leadtime_x_ventas,clima_encoded,target_demanda_7d
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Bajio,88,960,5,0,23.0,Tormenta,8000,9.72,4.48863636973214,90.0,99.0,94.28571428571429,11.25039681839842,10.786516853932584,0,440,3.0,727.0
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Bajio,102,105,5,0,22.79,Lluvia,8000,10.94,4.634728988229636,88.0,80.0,92.71428571428571,11.250396818398423,1.0194174757281553,0,510,0.0,728.0
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Bajio,120,1156,5,1,23.45,Tormenta,8000,7.8,4.795790545596741,102.0,111.0,95.85714285714286,10.123052428797903,9.553719008264462,120,600,3.0,707.0
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Bajio,105,352,5,0,23.64,Lluvia,8000,9.51,4.663439094112067,120.0,81.0,97.14285714285714,12.628388277060182,3.3207547169811322,0,525,0.0,705.0
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Bajio,97,415,5,0,23.91,Lluvia,8000,8.39,4.584967478670572,105.0,98.0,100.57142857142857,10.612212192518959,4.23469387755102,0,485,0.0,707.0
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Bajio,102,1066,5,1,23.8,Tormenta,8000,11.02,4.634728988229636,97.0,101.0,100.42857142857143,10.659223593632326,10.349514563106796,102,510,3.0,697.0
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Bajio,98,70,5,0,23.14,Despejado,8000,10.7,4.59511985013459,102.0,90.0,100.57142857142857,10.674848052894307,0.7070707070707071,0,490,0.0,688.0
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Bajio,103,1571,5,0,23.54,Despejado,8000,10.69,4.6443908991413725,98.0,88.0,101.71428571428571,9.741907508530465,15.10576923076923,0,515,0.0,702.0
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Bajio,103,1235,5,0,23.97,Despejado,8000,8.27,4.6443908991413725,103.0,102.0,103.85714285714286,7.64697263472223,11.875,0,515,0.0,687.0
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Bajio,99,773,5,0,23.46,Despejado,8000,11.05,4.605170185988092,103.0,120.0,104.0,7.615773105863919,7.73,0,495,0.0,681.0
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Bajio,103,358,5,0,24.3,Despejado,8000,11.3,4.6443908991413725,99.0,105.0,101.0,3.0000000000000617,3.4423076923076925,0,515,0.0,689.0
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Bajio,99,1384,5,0,23.81,Despejado,8000,10.88,4.605170185988092,103.0,97.0,100.71428571428571,2.627691364061292,13.84,0,495,0.0,686.0
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Bajio,92,1077,5,0,23.86,Despejado,8000,10.17,4.532599493153256,99.0,102.0,101.0,2.2360679774998706,11.580645161290322,0,460,0.0,674.0
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Bajio,89,943,5,0,23.66,Despejado,8000,10.34,4.499809670330265,92.0,98.0,99.57142857142857,3.994043183589959,10.477777777777778,0,445,0.0,682.0
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Bajio,117,1611,5,0,22.84,Despejado,8000,11.04,4.770684624465665,89.0,103.0,98.28571428571429,5.677860093212566,13.652542372881356,0,585,0.0,686.0
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Bajio,88,601,5,0,24.01,Despejado,8000,7.88,4.48863636973214,117.0,103.0,100.28571428571429,9.068522219088159,6.752808988764045,0,440,0.0,689.0
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Bajio,93,999,5,0,23.5,Despejado,8000,10.91,4.543294782270004,88.0,99.0,98.14285714285714,10.040394604273498,10.627659574468085,0,465,0.0,689.0
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Bajio,111,1553,5,0,22.82,Despejado,8000,9.79,4.718498871295094,93.0,103.0,97.28571428571429,10.20970593298827,13.866071428571429,0,555,0.0,695.0
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Bajio,96,1968,5,0,24.52,Despejado,8000,10.79,4.574710978503383,111.0,99.0,98.42857142857143,11.341033798514498,20.288659793814432,0,480,0.0,678.0
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Bajio,80,1107,5,0,24.77,Despejado,8000,10.48,4.394449154672439,96.0,92.0,98.0,11.372481406154682,13.666666666666666,0,400,0.0,682.0
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Bajio,97,1679,5,0,23.65,Despejado,8000,10.7,4.584967478670572,80.0,89.0,96.28571428571429,13.187295473476077,17.132653061224488,0,485,0.0,681.0
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Bajio,121,1929,5,1,24.04,Despejado,8000,10.71,4.804021044733257,97.0,117.0,97.42857142857143,12.79136613575924,15.811475409836065,121,605,0.0,671.0
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Bajio,91,1940,5,1,24.56,Despejado,8000,10.27,4.5217885770490405,121.0,88.0,98.0,13.85640646055104,21.08695652173913,91,455,0.0,669.0
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Bajio,93,1050,5,0,23.29,Despejado,8000,11.14,4.543294782270004,91.0,93.0,98.42857142857143,13.5383054436556,11.170212765957446,0,465,0.0,663.0
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Bajio,117,1162,5,0,24.09,Despejado,8000,12.57,4.770684624465665,93.0,111.0,98.42857142857143,13.5383054436556,9.847457627118644,0,585,0.0,648.0
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Bajio,79,1414,5,0,23.73,Tormenta,8000,12.6,4.382026634673881,117.0,96.0,99.28571428571429,14.614083227196602,17.675,0,395,3.0,657.0
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Bajio,84,1506,5,0,22.22,Despejado,8000,10.4,4.442651256490317,79.0,80.0,96.85714285714286,16.537115542808277,17.71764705882353,0,420,0.0,705.0
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Bajio,96,771,5,1,23.46,Despejado,8000,12.16,4.574710978503383,84.0,97.0,97.42857142857143,15.91495253796614,7.948453608247423,96,480,0.0,706.0
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Bajio,111,136,5,0,23.0,Despejado,8000,11.33,4.718498871295094,96.0,121.0,97.28571428571429,15.92392629257713,1.2142857142857142,0,555,0.0,697.0
2024-03-08,HZ-Mole-Poblano-250g,CEDI_Norte,89,802,3,1,23.73,Despejado,8000,11.01,4.499809670330265,101.0,111.0,98.71428571428571,8.826367424074407,8.911111111111111,89,267,0.0,714.0
2024-03-09,HZ-Mole-Poblano-250g,CEDI_Norte,99,479,3,0,24.31,Despejado,8000,8.02,4.605170185988092,89.0,93.0,95.57142857142857,7.546680127869532,4.79,0,297,0.0,715.0
2024-03-10,HZ-Mole-Poblano-250g,CEDI_Norte,103,1749,3,1,22.72,Despejado,8000,10.23,4.6443908991413725,99.0,105.0,96.42857142857143,7.546680127869532,16.817307692307693,103,309,0.0,709.0
2024-03-11,HZ-Mole-Poblano-250g,CEDI_Norte,109,1001,3,1,24.2,Despejado,8000,10.42,4.700480365792417,103.0,93.0,96.14285714285714,7.197883286739495,9.1,109,327,0.0,693.0
2024-03-12,HZ-Mole-Poblano-250g,CEDI_Norte,102,842,3,0,23.96,Despejado,8000,8.9,4.634728988229636,109.0,103.0,98.42857142857143,8.462803768199262,8.174757281553399,0,306,0.0,684.0
2024-03-13,HZ-Mole-Poblano-250g,CEDI_Norte,87,819,3,0,24.26,Lluvia,8000,11.01,4.477336814478207,102.0,85.0,98.28571428571429,8.380817098475259,9.306818181818182,0,261,0.0,695.0
2024-03-14,HZ-Mole-Poblano-250g,CEDI_Norte,102,1950,3,0,23.21,Despejado,8000,9.2,4.634728988229636,87.0,101.0,98.57142857142857,7.870983480631943,18.932038834951456,0,306,0.0,700.0
2024-03-15,HZ-Mole-Poblano-250g,CEDI_Norte,112,1980,3,0,23.46,Tormenta,8000,10.95,4.727387818712341,102.0,89.0,98.71428571428571,7.931252228038263,17.52212389380531,0,336,3.0,697.0
2024-03-16,HZ-Mole-Poblano-250g,CEDI_Norte,100,1479,3,0,23.4,Tormenta,8000,8.75,4.61512051684126,112.0,99.0,102.0,8.000000000000007,14.643564356435643,0,300,3.0,701.0
2024-03-17,HZ-Mole-Poblano-250g,CEDI_Norte,97,412,3,0,23.37,Despejado,8000,12.1,4.584967478670572,100.0,103.0,102.14285714285714,7.946247991527654,4.204081632653061,0,291,0.0,708.0
2024-03-18,HZ-Mole-Poblano-250g,CEDI_Norte,93,1023,3,0,24.08,Despejado,8000,10.78,4.543294782270004,97.0,109.0,101.28571428571429,8.159131606453512,10.882978723404255,0,279,0.0,727.0
2024-03-19,HZ-Mole-Poblano-250g,CEDI_Norte,93,1574,3,0,23.08,Despejado,8000,11.23,4.543294782270004,93.0,102.0,99.0,7.8740078740118085,16.74468085106383,0,279,0.0,734.0
2024-03-20,HZ-Mole-Poblano-250g,CEDI_Norte,98,203,3,1,24.21,Despejado,8000,10.09,4.59511985013459,93.0,87.0,97.71428571428571,8.035634920242984,2.0505050505050506,98,294,0.0,727.0
2024-03-21,HZ-Mole-Poblano-250g,CEDI_Norte,107,167,3,0,23.16,Despejado,8000,10.27,4.68213122712422,98.0,102.0,99.28571428571429,6.524678426668133,1.5462962962962963,0,321,0.0,711.0
2024-03-22,HZ-Mole-Poblano-250g,CEDI_Norte,109,1278,3,0,23.15,Despejado,8000,10.5,4.700480365792417,107.0,112.0,100.0,7.118052168020873,11.618181818181819,0,327,0.0,694.0
2024-03-23,HZ-Mole-Poblano-250g,CEDI_Norte,104,883,3,0,23.12,Lluvia,8000,10.41,4.653960350157523,109.0,100.0,99.57142857142857,6.320789582985731,8.40952380952381,0,312,0.0,701.0
2024-03-24,HZ-Mole-Poblano-250g,CEDI_Norte,104,1541,3,1,23.83,Lluvia,8000,10.51,4.653960350157523,104.0,97.0,100.14285714285714,6.542898731412845,14.676190476190476,104,312,0.0,698.0
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Norte,112,1524,3,0,23.72,Despejado,8000,10.07,4.727387818712341,104.0,93.0,101.14285714285714,6.517376042257385,13.486725663716815,0,336,0.0,683.0
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Norte,100,997,3,0,24.08,Despejado,8000,12.32,4.61512051684126,112.0,93.0,103.85714285714286,6.517376042257395,9.871287128712872,0,300,0.0,672.0
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Norte,91,496,3,0,23.45,Lluvia,8000,10.92,4.5217885770490405,100.0,98.0,104.85714285714286,4.913538149119979,5.391304347826087,0,273,0.0,677.0
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Norte,91,1459,3,0,23.14,Despejado,8000,10.52,4.5217885770490405,91.0,107.0,103.85714285714286,6.866065623255966,15.858695652173912,0,273,0.0,686.0
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Norte,92,1293,3,1,23.67,Lluvia,8000,11.79,4.532599493153256,91.0,109.0,101.57142857142857,8.182443458550813,13.903225806451612,92,276,0.0,713.0
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Norte,111,939,3,0,22.89,Despejado,8000,10.29,4.718498871295094,92.0,104.0,99.14285714285714,8.132825901423011,8.383928571428571,0,333,0.0,694.0
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Norte,101,1822,3,0,22.83,Despejado,8000,11.35,4.624972813284271,111.0,104.0,100.14285714285714,9.191092996819824,17.862745098039216,0,303,0.0,678.0
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Norte,97,892,3,0,22.89,Despejado,8000,12.19,4.584967478670572,101.0,112.0,99.71428571428571,9.050124966251119,9.10204081632653,0,291,0.0,698.0
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Norte,89,1351,3,0,23.02,Despejado,8000,9.3,4.499809670330265,97.0,100.0,97.57142857142857,7.253898787483001,15.011111111111111,0,267,0.0,706.0
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Norte,96,1958,3,0,23.78,Despejado,8000,8.48,4.574710978503383,89.0,91.0,96.0,7.81024967590663,20.185567010309278,0,288,0.0,721.0
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Norte,100,593,3,1,24.22,Despejado,8000,10.33,4.61512051684126,96.0,91.0,96.71428571428571,7.499206307209777,5.871287128712871,100,300,0.0,715.0
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Norte,119,431,3,0,23.58,Despejado,8000,10.46,4.787491742782046,100.0,92.0,98.0,7.118052168020857,3.591666666666667,0,357,0.0,709.0
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Norte,92,1169,3,0,22.05,Tormenta,8000,11.09,4.532599493153256,119.0,111.0,101.85714285714286,10.04039460427347,12.56989247311828,0,276,3.0,717.0
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Norte,85,230,3,0,23.89,Despejado,8000,11.81,4.454347296253507,92.0,101.0,99.14285714285714,9.719886340703285,2.6744186046511627,0,255,0.0,733.0
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Norte,117,560,3,1,23.83,Despejado,8000,9.74,4.770684624465665,85.0,97.0,96.85714285714286,11.006491591004686,4.745762711864407,117,351,0.0,716.0
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Norte,97,765,3,0,24.32,Despejado,8000,11.81,4.584967478670572,117.0,89.0,99.71428571428571,13.387983240133488,7.8061224489795915,0,291,0.0,732.0
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Norte,111,990,3,1,23.93,Despejado,8000,11.08,4.718498871295094,97.0,96.0,100.85714285714286,12.641579165971466,8.839285714285714,111,333,0.0,716.0
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Norte,94,293,3,0,23.59,Lluvia,8000,11.09,4.553876891600541,111.0,100.0,103.0,12.948616399703361,3.0842105263157893,0,282,0.0,726.0
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Norte,113,1642,3,0,24.03,Tormenta,8000,9.64,4.736198448394496,94.0,119.0,102.14285714285714,13.371967836093681,14.403508771929825,0,339,3.0,714.0
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Norte,100,464,3,1,23.52,Lluvia,8000,11.54,4.61512051684126,113.0,92.0,101.28571428571429,12.257165057144956,4.594059405940594,100,300,0.0,717.0
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Norte,101,1129,3,1,23.61,Tormenta,8000,10.05,4.624972813284271,100.0,85.0,102.42857142857143,11.602544876838348,11.068627450980392,101,303,3.0,711.0
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Norte,100,195,3,0,23.37,Despejado,8000,11.58,4.61512051684126,101.0,117.0,104.71428571428571,8.845230083954599,1.9306930693069306,0,300,0.0,700.0
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Norte,113,1499,3,0,23.07,Despejado,8000,8.93,4.736198448394496,100.0,97.0,102.28571428571429,7.064330251677226,13.149122807017545,0,339,0.0,684.0
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Norte,95,936,3,0,23.17,Lluvia,8000,9.72,4.564348191467836,113.0,111.0,104.57142857142857,7.634508123364236,9.75,0,285,0.0,676.0
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Norte,104,1663,3,0,23.45,Lluvia,8000,8.88,4.653960350157523,95.0,94.0,102.28571428571429,7.782764841072145,15.838095238095239,0,312,0.0,669.0
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Norte,101,296,3,0,23.03,Despejado,8000,10.76,4.624972813284271,104.0,113.0,103.71428571428571,6.872997543873809,2.9019607843137254,0,303,0.0,663.0
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Norte,103,1134,3,0,23.27,Tormenta,8000,10.61,4.6443908991413725,101.0,100.0,102.0,5.537749241945396,10.903846153846153,0,309,3.0,646.0
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Norte,95,833,3,0,23.6,Despejado,8000,10.74,4.564348191467836,103.0,101.0,102.42857142857143,5.472876844254866,8.677083333333334,0,285,0.0,666.0
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Norte,89,1651,3,1,23.42,Lluvia,8000,9.44,4.499809670330265,95.0,100.0,101.57142857142857,6.160550377391707,18.344444444444445,89,267,0.0,680.0
2024-03-08,HZ-Mole-Poblano-250g,CEDI_Occidente,106,209,5,0,24.19,Despejado,8000,11.18,4.672828834461906,100.0,82.0,97.57142857142857,10.01427552475536,1.9532710280373833,0,530,0.0,677.0
2024-03-09,HZ-Mole-Poblano-250g,CEDI_Occidente,86,1309,5,0,22.76,Despejado,8000,10.82,4.465908118654584,106.0,101.0,101.0,7.61577310586391,15.045977011494253,0,430,0.0,678.0
2024-03-10,HZ-Mole-Poblano-250g,CEDI_Occidente,122,935,5,0,23.34,Lluvia,8000,12.58,4.812184355372417,86.0,105.0,98.85714285714286,9.494359227607575,7.6016260162601625,0,610,0.0,657.0
2024-03-11,HZ-Mole-Poblano-250g,CEDI_Occidente,89,731,5,1,22.88,Lluvia,8000,9.81,4.499809670330265,122.0,108.0,101.28571428571429,12.893335303097308,8.122222222222222,89,445,0.0,668.0
2024-03-12,HZ-Mole-Poblano-250g,CEDI_Occidente,81,586,5,0,23.62,Tormenta,8000,9.53,4.406719247264253,89.0,102.0,98.57142857142857,13.239551136111611,7.146341463414634,0,405,3.0,684.0
2024-03-13,HZ-Mole-Poblano-250g,CEDI_Occidente,101,1699,5,1,23.26,Despejado,8000,10.17,4.624972813284271,81.0,85.0,95.57142857142857,14.638501094227994,16.65686274509804,101,505,0.0,687.0
2024-03-14,HZ-Mole-Poblano-250g,CEDI_Occidente,107,1255,5,0,23.36,Tormenta,8000,9.5,4.68213122712422,101.0,100.0,97.85714285714286,13.945472042071234,11.62037037037037,0,535,3.0,689.0
2024-03-15,HZ-Mole-Poblano-250g,CEDI_Occidente,91,276,5,0,23.64,Despejado,8000,10.8,4.5217885770490405,107.0,106.0,98.85714285714286,14.369279400032227,3.0,0,455,0.0,684.0
2024-03-16,HZ-Mole-Poblano-250g,CEDI_Occidente,87,1522,5,0,24.65,Despejado,8000,9.99,4.477336814478207,91.0,86.0,96.71428571428571,14.244464254746891,17.295454545454547,0,435,0.0,702.0
2024-03-17,HZ-Mole-Poblano-250g,CEDI_Occidente,101,108,5,1,22.73,Despejado,8000,9.01,4.624972813284271,87.0,122.0,96.85714285714286,14.123604018669969,1.0588235294117647,101,505,0.0,707.0
2024-03-18,HZ-Mole-Poblano-250g,CEDI_Occidente,100,1083,5,0,24.53,Despejado,8000,11.32,4.61512051684126,101.0,89.0,93.85714285714286,9.299257522845062,10.722772277227723,0,500,0.0,708.0
2024-03-19,HZ-Mole-Poblano-250g,CEDI_Occidente,97,244,5,0,23.58,Despejado,8000,11.14,4.584967478670572,100.0,81.0,95.42857142857143,9.271050693011066,2.489795918367347,0,485,0.0,713.0
2024-03-20,HZ-Mole-Poblano-250g,CEDI_Occidente,104,1963,5,1,22.2,Lluvia,8000,10.7,4.653960350157523,97.0,101.0,97.71428571428571,6.750661343263233,18.695238095238096,104,520,0.0,708.0
2024-03-21,HZ-Mole-Poblano-250g,CEDI_Occidente,109,453,5,0,23.25,Tormenta,8000,8.83,4.700480365792417,104.0,107.0,98.14285714285714,7.0811621322249865,4.118181818181818,0,545,3.0,697.0
2024-03-22,HZ-Mole-Poblano-250g,CEDI_Occidente,86,763,5,1,23.93,Lluvia,8000,11.46,4.465908118654584,109.0,91.0,98.42857142857143,7.5245629520290125,8.770114942528735,86,430,0.0,731.0
2024-03-23,HZ-Mole-Poblano-250g,CEDI_Occidente,105,397,5,0,23.55,Despejado,8000,9.92,4.663439094112067,86.0,87.0,97.71428571428571,8.518886580500327,3.7452830188679247,0,525,0.0,725.0
2024-03-24,HZ-Mole-Poblano-250g,CEDI_Occidente,106,507,5,0,23.88,Despejado,8000,11.1,4.672828834461906,105.0,101.0,100.28571428571429,7.387247699341645,4.738317757009346,0,530,0.0,735.0
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Occidente,101,432,5,0,23.77,Lluvia,8000,11.73,4.624972813284271,106.0,100.0,101.0,7.702813338860885,4.235294117647059,0,505,0.0,745.0
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Occidente,102,1625,5,0,23.73,Despejado,8000,11.01,4.634728988229636,101.0,97.0,101.14285714285714,7.690439333539858,15.776699029126213,0,510,0.0,755.0
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Occidente,99,1466,5,0,24.14,Despejado,8000,11.59,4.605170185988092,102.0,104.0,101.85714285714286,7.470577207252705,14.66,0,495,0.0,752.0
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1866,5,0,23.84,Despejado,8000,10.44,4.59511985013459,99.0,109.0,101.14285714285714,7.470577207252705,18.848484848484848,0,490,0.0,752.0
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Occidente,120,1894,5,0,22.99,Despejado,8000,11.73,4.795790545596741,98.0,86.0,99.57142857142857,6.654751256486908,15.652892561983471,0,600,0.0,752.0
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Occidente,99,500,5,0,24.35,Lluvia,8000,12.4,4.605170185988092,120.0,105.0,104.42857142857143,7.457817885886422,5.0,0,495,0.0,758.0
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Occidente,116,1988,5,0,23.76,Despejado,8000,9.93,4.762173934797756,99.0,106.0,103.57142857142857,7.721337165222579,16.99145299145299,0,580,0.0,745.0
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Occidente,111,1326,5,1,23.28,Despejado,8000,9.71,4.718498871295094,116.0,101.0,105.0,9.055385138137405,11.839285714285714,111,555,0.0,723.0
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Occidente,112,897,5,0,23.5,Despejado,8000,11.76,4.727387818712341,111.0,102.0,106.42857142857143,9.107819769427845,7.938053097345133,0,560,0.0,700.0
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Occidente,96,1409,5,0,23.33,Despejado,8000,10.25,4.574710978503383,112.0,99.0,107.85714285714286,9.081640296564832,14.525773195876289,0,480,0.0,717.0
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1876,5,1,24.15,Despejado,8000,9.21,4.59511985013459,96.0,98.0,107.42857142857143,9.62387903181702,18.949494949494948,98,490,0.0,724.0
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Occidente,120,975,5,1,23.24,Lluvia,8000,10.74,4.795790545596741,98.0,120.0,107.42857142857143,9.62387903181702,8.057851239669422,120,600,0.0,702.0
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Occidente,105,1581,5,0,24.0,Despejado,8000,10.21,4.663439094112067,120.0,99.0,107.42857142857143,9.62387903181702,14.915094339622641,0,525,0.0,689.0
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Occidente,103,203,5,0,23.86,Lluvia,8000,10.62,4.6443908991413725,105.0,116.0,108.28571428571429,8.994707438530813,1.9519230769230769,0,515,0.0,686.0
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Occidente,89,1555,5,0,23.93,Despejado,8000,8.54,4.499809670330265,103.0,111.0,106.42857142857143,8.462803768199247,17.27777777777778,0,445,0.0,698.0
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Occidente,89,1683,5,0,23.37,Lluvia,8000,11.54,4.499809670330265,89.0,112.0,103.28571428571429,10.355582805332359,18.7,0,445,0.0,702.0
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Occidente,113,970,5,0,24.13,Despejado,8000,11.19,4.736198448394496,89.0,96.0,100.0,10.770329614269018,8.508771929824562,0,565,0.0,701.0
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Occidente,105,984,5,0,23.94,Despejado,8000,11.45,4.663439094112067,113.0,98.0,102.42857142857143,11.602544876838342,9.283018867924529,0,525,0.0,693.0
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Occidente,98,610,5,0,23.58,Despejado,8000,13.34,4.59511985013459,105.0,120.0,103.42857142857143,11.457997830586034,6.161616161616162,0,490,0.0,686.0
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Occidente,92,1407,5,0,23.75,Despejado,8000,10.54,4.532599493153256,98.0,105.0,100.28571428571429,8.88283524021256,15.129032258064516,0,460,0.0,694.0
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Occidente,100,162,5,0,23.39,Despejado,8000,11.94,4.61512051684126,92.0,103.0,98.42857142857143,9.089502055616027,1.603960396039604,0,500,0.0,692.0
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Occidente,101,288,5,0,23.01,Despejado,8000,10.05,4.624972813284271,100.0,89.0,98.0,8.906926143924947,2.823529411764706,0,505,0.0,681.0
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Occidente,93,1303,5,0,23.12,Lluvia,8000,11.38,4.543294782270004,101.0,89.0,99.71428571428571,7.994045402971025,13.861702127659575,0,465,0.0,693.0
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Occidente,112,1896,5,0,22.97,Despejado,8000,10.15,4.727387818712341,93.0,113.0,100.28571428571429,7.204495950776996,16.778761061946902,0,560,0.0,703.0
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Occidente,97,1653,5,0,23.85,Despejado,8000,11.22,4.584967478670572,112.0,105.0,100.14285714285714,6.914443130833029,16.867346938775512,0,485,0.0,728.0
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Occidente,91,1292,5,0,24.25,Despejado,8000,12.62,4.5217885770490405,97.0,98.0,99.0,6.633249580710821,14.043478260869565,0,455,0.0,737.0
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Occidente,100,766,5,1,23.57,Despejado,8000,9.37,4.61512051684126,91.0,92.0,98.0,7.3029674334022365,7.584158415841584,100,500,0.0,735.0
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1846,5,0,23.07,Despejado,8000,11.78,4.59511985013459,100.0,100.0,99.14285714285714,6.817344825970795,18.646464646464647,0,490,0.0,737.0
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Occidente,90,505,5,0,23.51,Lluvia,8000,10.87,4.51085950651685,98.0,101.0,98.85714285714286,6.817344825970795,5.549450549450549,0,450,0.0,740.0
2024-03-08,HZ-Mole-Poblano-250g,CEDI_Sur,91,1093,5,1,23.31,Lluvia,8000,9.33,4.5217885770490405,92.0,97.0,101.28571428571429,12.106668764421887,11.880434782608695,91,455,0.0,745.0
2024-03-09,HZ-Mole-Poblano-250g,CEDI_Sur,109,1609,5,1,24.12,Despejado,8000,10.99,4.700480365792417,91.0,92.0,100.42857142857143,12.660399452059728,14.627272727272727,109,545,0.0,729.0
2024-03-10,HZ-Mole-Poblano-250g,CEDI_Sur,89,1851,5,0,23.42,Despejado,8000,9.35,4.499809670330265,109.0,90.0,102.85714285714286,12.401996767034085,20.566666666666666,0,445,0.0,755.0
2024-03-11,HZ-Mole-Poblano-250g,CEDI_Sur,123,1191,5,0,24.16,Despejado,8000,10.92,4.820281565605037,89.0,119.0,102.71428571428571,12.579272444704236,9.60483870967742,0,615,0.0,723.0
2024-03-12,HZ-Mole-Poblano-250g,CEDI_Sur,115,1509,5,0,22.97,Despejado,8000,10.19,4.7535901911063645,123.0,102.0,103.28571428571429,13.49955907569189,13.008620689655173,0,575,0.0,710.0
