Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad
2024-04-06,HZ-Atun-Agua-140g,CEDI_Occidente,101,66,5,0,24.08,Despejado,8000,11.47
2024-04-06,HZ-Atun-Agua-140g,CEDI_Bajio,84,759,5,0,24.3,Lluvia,8000,9.6
2024-04-06,HZ-Champiñones-380g,CEDI_Norte,98,564,3,0,23.22,Despejado,8000,9.38
2024-04-06,HZ-Champiñones-380g,CEDI_Sur,101,1304,5,0,23.95,Lluvia,8000,9.7
2024-04-06,HZ-Champiñones-380g,CEDI_Occidente,113,373,5,0,23.4,Despejado,8000,10.04
2024-04-06,HZ-Champiñones-380g,CEDI_Bajio,100,1397,5,0,23.22,Despejado,8000,9.84
2024-04-07,HZ-Salsa-Verde-200g,CEDI_Norte,188,523,3,0,24.07,Despejado,15000,13.0
2024-04-07,HZ-Salsa-Verde-200g,CEDI_Sur,196,689,5,0,22.47,Despejado,15000,10.18
2024-04-07,HZ-Salsa-Verde-200g,CEDI_Occidente,220,1947,5,0,23.28,Despejado,15000,10.45
2024-04-07,HZ-Salsa-Verde-200g,CEDI_Bajio,191,496,5,0,22.92,Despejado,15000,9.65
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Norte,182,444,3,0,23.96,Despejado,15000,9.0
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Sur,221,1408,5,0,23.64,Despejado,15000,11.7
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Occidente,198,1048,5,0,22.55,Despejado,15000,10.49
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Bajio,187,1431,5,0,23.54,Despejado,15000,11.55
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Norte,85,230,3,0,23.89,Despejado,8000,11.81
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Sur,103,1592,5,0,23.16,Tormenta,8000,9.07
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Occidente,103,203,5,0,23.86,Lluvia,8000,10.62
2024-04-07,HZ-Mole-Poblano-250g,CEDI_Bajio,89,943,5,0,23.66,Despejado,8000,10.34
2024-04-07,HZ-Atun-Agua-140g,CEDI_Norte,106,70,3,0,23.64,Lluvia,8000,9.89
2024-04-07,HZ-Atun-Agua-140g,CEDI_Sur,100,1485,5,1,23.44,Despejado,8000,11.35
2024-04-07,HZ-Atun-Agua-140g,CEDI_Occidente,96,541,5,0,23.63,Despejado,8000,10.74
2024-04-07,HZ-Atun-Agua-140g,CEDI_Bajio,93,134,5,0,23.47,Despejado,8000,10.73
2024-04-07,HZ-Champiñones-380g,CEDI_Norte,96,1054,3,0,23.33,Despejado,8000,10.35
2024-04-07,HZ-Champiñones-380g,CEDI_Sur,105,1729,5,0,22.61,Despejado,8000,8.27
2024-04-07,HZ-Champiñones-380g,CEDI_Occidente,105,1771,5,0,23.13,Despejado,8000,8.48
2024-04-07,HZ-Champiñones-380g,CEDI_Bajio,95,1063,5,0,23.39,Despejado,8000,11.68
2024-04-08,HZ-Salsa-Verde-200g,CEDI_Norte,202,1739,3,0,23.82,Despejado,15000,10.89
2024-04-08,HZ-Salsa-Verde-200g,CEDI_Sur,196,1498,5,0,24.13,Despejado,15000,10.79
2024-04-08,HZ-Salsa-Verde-200g,CEDI_Occidente,194,265,5,1,22.68,Lluvia,15000,10.1
2024-04-08,HZ-Salsa-Verde-200g,CEDI_Bajio,209,603,5,0,23.07,Despejado,15000,10.16
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Norte,207,1202,3,0,22.43,Despejado,15000,10.68
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Sur,204,614,5,0,23.92,Despejado,15000,11.01
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Occidente,211,1441,5,0,23.48,Despejado,15000,10.16
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Bajio,233,1844,5,0,23.23,Despejado,15000,9.85
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Norte,117,560,3,1,23.83,Despejado,8000,9.74
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Sur,115,1852,5,0,23.94,Tormenta,8000,10.49
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Occidente,89,1555,5,0,23.93,Despejado,8000,8.54
2024-04-08,HZ-Mole-Poblano-250g,CEDI_Bajio,117,1611,5,0,22.84,Despejado,8000,11.04
2024-04-08,HZ-Atun-Agua-140g,CEDI_Norte,105,1406,3,0,23.21,Despejado,8000,9.56
2024-04-08,HZ-Atun-Agua-140g,CEDI_Sur,88,1899,5,0,23.41,Despejado,8000,9.57
2024-04-08,HZ-Atun-Agua-140g,CEDI_Occidente,107,1429,5,0,24.17,Despejado,8000,9.24
2024-04-08,HZ-Atun-Agua-140g,CEDI_Bajio,105,1688,5,0,23.71,Despejado,8000,7.73
2024-04-08,HZ-Champiñones-380g,CEDI_Norte,98,563,3,0,23.87,Despejado,8000,9.86
2024-04-08,HZ-Champiñones-380g,CEDI_Sur,96,1464,5,0,23.57,Despejado,8000,9.72
2024-04-08,HZ-Champiñones-380g,CEDI_Occidente,98,1142,5,1,23.06,Despejado,8000,11.35
2024-04-08,HZ-Champiñones-380g,CEDI_Bajio,93,1966,5,0,22.83,Lluvia,8000,9.41
2024-04-09,HZ-Salsa-Verde-200g,CEDI_Norte,208,803,3,0,23.23,Despejado,15000,11.16
2024-04-09,HZ-Salsa-Verde-200g,CEDI_Sur,196,369,5,0,23.91,Despejado,15000,10.66
2024-04-09,HZ-Salsa-Verde-200g,CEDI_Occidente,175,1938,5,1,23.5,Lluvia,15000,11.36
2024-04-09,HZ-Salsa-Verde-200g,CEDI_Bajio,239,1711,5,0,23.83,Despejado,15000,9.83
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Norte,190,435,3,1,22.91,Despejado,15000,12.32
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Sur,191,858,5,0,23.94,Despejado,15000,11.2
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Occidente,192,1179,5,0,23.12,Despejado,15000,11.05
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Bajio,206,1527,5,0,23.98,Despejado,15000,10.86
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Norte,97,765,3,0,24.32,Despejado,8000,11.81
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Sur,88,1631,5,0,23.31,Despejado,8000,8.77
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Occidente,89,1683,5,0,23.37,Lluvia,8000,11.54
2024-04-09,HZ-Mole-Poblano-250g,CEDI_Bajio,88,601,5,0,24.01,Despejado,8000,7.88
2024-04-09,HZ-Atun-Agua-140g,CEDI_Norte,108,1874,3,0,23.06,Lluvia,8000,11.27
2024-04-09,HZ-Atun-Agua-140g,CEDI_Sur,103,1718,5,0,23.57,Despejado,8000,9.78
2024-04-09,HZ-Atun-Agua-140g,CEDI_Occidente,107,1692,5,0,22.78,Despejado,8000,10.44
2024-04-09,HZ-Atun-Agua-140g,CEDI_Bajio,99,471,5,0,23.9,Despejado,8000,11.97
2024-04-09,HZ-Champiñones-380g,CEDI_Norte,91,199,3,0,23.87,Despejado,8000,10.48
2024-04-09,HZ-Champiñones-380g,CEDI_Sur,115,1177,5,0,23.04,Lluvia,8000,12.61
2024-04-09,HZ-Champiñones-380g,CEDI_Occidente,91,947,5,1,23.35,Despejado,8000,9.56
2024-04-09,HZ-Champiñones-380g,CEDI_Bajio,112,753,5,0,23.74,Despejado,8000,9.44
2024-04-10,HZ-Salsa-Verde-200g,CEDI_Norte,209,1164,3,0,23.06,Despejado,15000,10.31
2024-04-10,HZ-Salsa-Verde-200g,CEDI_Sur,188,188,5,0,23.16,Despejado,15000,9.76
2024-04-10,HZ-Salsa-Verde-200g,CEDI_Occidente,196,348,5,0,23.66,Despejado,15000,9.89
2024-04-10,HZ-Salsa-Verde-200g,CEDI_Bajio,217,1614,5,0,23.76,Despejado,15000,11.77
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Norte,205,1466,3,0,23.46,Despejado,15000,10.57
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Sur,162,1090,5,1,23.75,Despejado,15000,11.05
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Occidente,214,442,5,1,23.64,Despejado,15000,9.21
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Bajio,240,1247,5,0,23.86,Despejado,15000,10.61
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Norte,111,990,3,1,23.93,Despejado,8000,11.08
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Sur,87,1099,5,0,23.7,Despejado,8000,9.54
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Occidente,113,970,5,0,24.13,Despejado,8000,11.19
2024-04-10,HZ-Mole-Poblano-250g,CEDI_Bajio,93,999,5,0,23.5,Despejado,8000,10.91
2024-04-10,HZ-Atun-Agua-140g,CEDI_Norte,108,261,3,0,23.42,Lluvia,8000,9.67
2024-04-10,HZ-Atun-Agua-140g,CEDI_Sur,112,1041,5,0,23.45,Despejado,8000,9.7
2024-04-10,HZ-Atun-Agua-140g,CEDI_Occidente,106,1398,5,0,23.84,Despejado,8000,10.88
2024-04-10,HZ-Atun-Agua-140g,CEDI_Bajio,113,109,5,0,23.0,Despejado,8000,10.37
2024-04-10,HZ-Champiñones-380g,CEDI_Norte,112,1874,3,0,23.51,Tormenta,8000,11.24
2024-04-10,HZ-Champiñones-380g,CEDI_Sur,101,1860,5,0,24.04,Despejado,8000,9.94
2024-04-10,HZ-Champiñones-380g,CEDI_Occidente,79,1146,5,0,24.88,Despejado,8000,10.19
2024-04-10,HZ-Champiñones-380g,CEDI_Bajio,109,645,5,0,23.61,Despejado,8000,10.19
2024-04-11,HZ-Salsa-Verde-200g,CEDI_Norte,198,1080,3,0,24.57,Despejado,15000,12.33
2024-04-11,HZ-Salsa-Verde-200g,CEDI_Sur,198,277,5,0,23.49,Despejado,15000,9.14
2024-04-11,HZ-Salsa-Verde-200g,CEDI_Occidente,210,486,5,0,24.21,Despejado,15000,10.08
2024-04-11,HZ-Salsa-Verde-200g,CEDI_Bajio,203,275,5,0,24.16,Despejado,15000,10.34
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Norte,185,1616,3,0,23.49,Despejado,15000,9.17
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Sur,225,1987,5,1,21.98,Despejado,15000,10.08
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Occidente,210,975,5,0,23.79,Despejado,15000,11.12
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Bajio,191,464,5,0,23.64,Despejado,15000,10.28
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Norte,94,293,3,0,23.59,Lluvia,8000,11.09
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Sur,99,172,5,0,23.66,Despejado,8000,10.02
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Occidente,105,984,5,0,23.94,Despejado,8000,11.45
2024-04-11,HZ-Mole-Poblano-250g,CEDI_Bajio,111,1553,5,0,22.82,Despejado,8000,9.79
2024-04-11,HZ-Atun-Agua-140g,CEDI_Norte,79,1938,3,0,23.08,Despejado,8000,9.09
2024-04-11,HZ-Atun-Agua-140g,CEDI_Sur,114,445,5,0,23.2,Despejado,8000,9.49
2024-04-11,HZ-Atun-Agua-140g,CEDI_Occidente,91,1229,5,0,23.14,Despejado,8000,10.26
2024-04-11,HZ-Atun-Agua-140g,CEDI_Bajio,84,1943,5,0,23.59,Despejado,8000,10.89
2024-04-11,HZ-Champiñones-380g,CEDI_Norte,92,1386,3,1,23.53,Despejado,8000,11.47
2024-04-11,HZ-Champiñones-380g,CEDI_Sur,99,1805,5,0,22.97,Despejado,8000,10.49
2024-04-11,HZ-Champiñones-380g,CEDI_Occidente,96,1378,5,0,24.85,Despejado,8000,11.33
2024-04-11,HZ-Champiñones-380g,CEDI_Bajio,109,985,5,0,23.09,Despejado,8000,10.23
2024-04-12,HZ-Salsa-Verde-200g,CEDI_Norte,212,1080,3,0,23.5,Despejado,15000,10.32
2024-04-12,HZ-Salsa-Verde-200g,CEDI_Sur,246,429,5,0,24.33,Lluvia,15000,10.81
2024-04-12,HZ-Salsa-Verde-200g,CEDI_Occidente,204,283,5,0,23.56,Lluvia,15000,9.63
2024-04-12,HZ-Salsa-Verde-200g,CEDI_Bajio,191,1147,5,0,24.57,Despejado,15000,11.39
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Norte,216,1467,3,0,22.81,Despejado,15000,10.59
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Sur,222,1847,5,0,23.99,Despejado,15000,9.1
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Occidente,226,274,5,0,24.2,Lluvia,15000,12.1
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Bajio,202,1553,5,0,23.04,Despejado,15000,11.17
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Norte,113,1642,3,0,24.03,Tormenta,8000,9.64
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Sur,106,751,5,0,23.03,Lluvia,8000,11.62
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Occidente,98,610,5,0,23.58,Despejado,8000,13.34
2024-04-12,HZ-Mole-Poblano-250g,CEDI_Bajio,96,1968,5,0,24.52,Despejado,8000,10.79
2024-04-12,HZ-Atun-Agua-140g,CEDI_Norte,107,902,3,0,24.07,Despejado,8000,11.52
2024-04-12,HZ-Atun-Agua-140g,CEDI_Sur,82,1465,5,0,23.44,Despejado,8000,11.07
2024-04-12,HZ-Atun-Agua-140g,CEDI_Occidente,78,1084,5,0,23.23,Despejado,8000,8.9
2024-04-12,HZ-Atun-Agua-140g,CEDI_Bajio,87,167,5,0,23.01,Despejado,8000,9.67
2024-04-12,HZ-Champiñones-380g,CEDI_Norte,104,757,3,0,23.38,Despejado,8000,11.53
2024-04-12,HZ-Champiñones-380g,CEDI_Sur,89,1068,5,0,22.45,Tormenta,8000,12.54
2024-04-12,HZ-Champiñones-380g,CEDI_Occidente,105,713,5,1,24.59,Despejado,8000,11.2
2024-04-12,HZ-Champiñones-380g,CEDI_Bajio,110,793,5,0,23.75,Despejado,8000,11.49
2024-04-13,HZ-Salsa-Verde-200g,CEDI_Norte,227,908,3,0,23.81,Tormenta,15000,12.14
2024-04-13,HZ-Salsa-Verde-200g,CEDI_Sur,169,1726,5,0,24.59,Despejado,15000,9.81
2024-04-13,HZ-Salsa-Verde-200g,CEDI_Occidente,210,1059,5,0,24.15,Despejado,15000,11.36
2024-04-13,HZ-Salsa-Verde-200g,CEDI_Bajio,182,1311,5,0,23.17,Lluvia,15000,8.59
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Norte,208,1550,3,0,23.55,Despejado,15000,10.8
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Sur,191,1885,5,0,23.37,Despejado,15000,10.29
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Occidente,220,1176,5,0,23.65,Despejado,15000,10.5
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Bajio,171,231,5,0,23.14,Lluvia,15000,11.97
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Norte,100,464,3,1,23.52,Lluvia,8000,11.54
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Sur,102,698,5,1,23.69,Lluvia,8000,11.19
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Occidente,92,1407,5,0,23.75,Despejado,8000,10.54
2024-04-13,HZ-Mole-Poblano-250g,CEDI_Bajio,80,1107,5,0,24.77,Despejado,8000,10.48
2024-04-13,HZ-Atun-Agua-140g,CEDI_Norte,107,1285,3,0,23.94,Tormenta,8000,9.38
2024-04-13,HZ-Atun-Agua-140g,CEDI_Sur,93,1987,5,1,22.84,Tormenta,8000,9.71
2024-04-13,HZ-Atun-Agua-140g,CEDI_Occidente,107,316,5,0,23.52,Despejado,8000,11.31
2024-04-13,HZ-Atun-Agua-140g,CEDI_Bajio,101,1860,5,0,22.92,Tormenta,8000,8.77
2024-04-13,HZ-Champiñones-380g,CEDI_Norte,86,741,3,0,24.34,Despejado,8000,9.91
2024-04-13,HZ-Champiñones-380g,CEDI_Sur,94,1202,5,0,23.98,Despejado,8000,10.36
2024-04-13,HZ-Champiñones-380g,CEDI_Occidente,88,654,5,0,23.47,Despejado,8000,9.67
2024-04-13,HZ-Champiñones-380g,CEDI_Bajio,83,1813,5,0,23.05,Tormenta,8000,9.19
2024-04-14,HZ-Salsa-Verde-200g,CEDI_Norte,187,1363,3,0,22.71,Lluvia,15000,10.55
2024-04-14,HZ-Salsa-Verde-200g,CEDI_Sur,184,1916,5,0,23.54,Tormenta,15000,10.73
2024-04-14,HZ-Salsa-Verde-200g,CEDI_Occidente,210,1016,5,0,23.6,Tormenta,15000,11.7
2024-04-14,HZ-Salsa-Verde-200g,CEDI_Bajio,225,1656,5,1,23.5,Despejado,15000,11.61
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Norte,209,1399,3,0,23.07,Despejado,15000,10.49
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Sur,200,141,5,0,23.41,Despejado,15000,8.51
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Occidente,189,848,5,0,23.0,Despejado,15000,9.95
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Bajio,183,549,5,0,22.86,Lluvia,15000,11.76
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Norte,101,1129,3,1,23.61,Tormenta,8000,10.05
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Sur,93,1417,5,0,23.82,Lluvia,8000,10.75
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Occidente,100,162,5,0,23.39,Despejado,8000,11.94
2024-04-14,HZ-Mole-Poblano-250g,CEDI_Bajio,97,1679,5,0,23.65,Despejado,8000,10.7
2024-04-14,HZ-Atun-Agua-140g,CEDI_Norte,101,497,3,0,22.99,Despejado,8000,10.56
2024-04-14,HZ-Atun-Agua-140g,CEDI_Sur,101,604,5,0,23.6,Despejado,8000,9.73
2024-04-14,HZ-Atun-Agua-140g,CEDI_Occidente,105,922,5,0,23.52,Lluvia,8000,8.17
2024-04-14,HZ-Atun-Agua-140g,CEDI_Bajio,86,1319,5,0,23.32,Despejado,8000,10.32
2024-04-14,HZ-Champiñones-380g,CEDI_Norte,107,1365,3,0,23.65,Despejado,8000,12.57
2024-04-14,HZ-Champiñones-380g,CEDI_Sur,95,1896,5,0,24.35,Despejado,8000,9.61
2024-04-14,HZ-Champiñones-380g,CEDI_Occidente,103,1129,5,0,23.94,Lluvia,8000,10.3
2024-04-14,HZ-Champiñones-380g,CEDI_Bajio,106,120,5,0,22.48,Despejado,8000,9.12
2024-04-15,HZ-Salsa-Verde-200g,CEDI_Norte,203,888,3,0,23.29,Despejado,15000,9.76
2024-04-15,HZ-Salsa-Verde-200g,CEDI_Sur,198,1221,5,0,23.27,Tormenta,15000,10.29
2024-04-15,HZ-Salsa-Verde-200g,CEDI_Occidente,196,1455,5,0,23.2,Despejado,15000,11.23
2024-04-15,HZ-Salsa-Verde-200g,CEDI_Bajio,182,1865,5,0,23.79,Lluvia,15000,10.13
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Norte,201,91,3,0,23.11,Lluvia,15000,10.58
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Sur,187,1935,5,0,24.4,Despejado,15000,10.35
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Occidente,204,898,5,0,23.16,Despejado,15000,11.89
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Bajio,198,634,5,0,23.11,Despejado,15000,9.76
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Norte,100,195,3,0,23.37,Despejado,8000,11.58
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Sur,98,502,5,0,24.2,Despejado,8000,10.87
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Occidente,101,288,5,0,23.01,Despejado,8000,10.05
2024-04-15,HZ-Mole-Poblano-250g,CEDI_Bajio,121,1929,5,1,24.04,Despejado,8000,10.71
2024-04-15,HZ-Atun-Agua-140g,CEDI_Norte,97,967,3,0,22.89,Tormenta,8000,10.82
2024-04-15,HZ-Atun-Agua-140g,CEDI_Sur,89,1235,5,1,23.0,Despejado,8000,9.52
2024-04-15,HZ-Atun-Agua-140g,CEDI_Occidente,89,218,5,0,23.96,Despejado,8000,13.23
2024-04-15,HZ-Atun-Agua-140g,CEDI_Bajio,93,1670,5,1,22.97,Despejado,8000,10.93
2024-04-15,HZ-Champiñones-380g,CEDI_Norte,93,1614,3,0,22.97,Despejado,8000,10.76
2024-04-15,HZ-Champiñones-380g,CEDI_Sur,101,237,5,0,23.7,Despejado,8000,10.86
2024-04-15,HZ-Champiñones-380g,CEDI_Occidente,111,1138,5,0,22.95,Despejado,8000,11.37
2024-04-15,HZ-Champiñones-380g,CEDI_Bajio,88,1983,5,0,23.4,Despejado,8000,9.0
2024-04-16,HZ-Salsa-Verde-200g,CEDI_Norte,213,571,3,0,22.86,Despejado,15000,10.76
2024-04-16,HZ-Salsa-Verde-200g,CEDI_Sur,170,609,5,0,23.32,Tormenta,15000,10.0
2024-04-16,HZ-Salsa-Verde-200g,CEDI_Occidente,217,1288,5,0,23.09,Despejado,15000,11.27
2024-04-16,HZ-Salsa-Verde-200g,CEDI_Bajio,201,50,5,0,23.92,Tormenta,15000,10.52
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Norte,184,1452,3,0,23.83,Despejado,15000,8.86
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Sur,209,1999,5,1,23.32,Despejado,15000,9.2
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Occidente,204,651,5,0,24.27,Despejado,15000,9.57
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Bajio,179,1487,5,1,22.79,Despejado,15000,11.91
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Norte,113,1499,3,0,23.07,Despejado,8000,8.93
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Sur,102,1492,5,0,23.07,Despejado,8000,11.73
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Occidente,93,1303,5,0,23.12,Lluvia,8000,11.38
2024-04-16,HZ-Mole-Poblano-250g,CEDI_Bajio,91,1940,5,1,24.56,Despejado,8000,10.27
2024-04-16,HZ-Atun-Agua-140g,CEDI_Norte,99,1343,3,0,22.77,Despejado,8000,10.08
2024-04-16,HZ-Atun-Agua-140g,CEDI_Sur,93,1538,5,0,23.25,Tormenta,8000,11.71
2024-04-16,HZ-Atun-Agua-140g,CEDI_Occidente,81,1349,5,0,23.07,Despejado,8000,9.96
2024-04-16,HZ-Atun-Agua-140g,CEDI_Bajio,116,1120,5,0,23.41,Lluvia,8000,10.7
2024-04-16,HZ-Champiñones-380g,CEDI_Norte,114,430,3,0,24.17,Despejado,8000,11.51
2024-04-16,HZ-Champiñones-380g,CEDI_Sur,95,1549,5,0,23.46,Despejado,8000,9.85
2024-04-16,HZ-Champiñones-380g,CEDI_Occidente,102,1455,5,0,23.65,Despejado,8000,10.75
2024-04-16,HZ-Champiñones-380g,CEDI_Bajio,77,962,5,1,23.73,Tormenta,8000,9.74
2024-04-17,HZ-Salsa-Verde-200g,CEDI_Norte,213,92,3,0,23.81,Despejado,15000,8.37
2024-04-17,HZ-Salsa-Verde-200g,CEDI_Sur,201,1004,5,1,23.39,Despejado,15000,11.53
2024-04-17,HZ-Salsa-Verde-200g,CEDI_Occidente,222,1536,5,0,23.72,Despejado,15000,9.22
2024-04-17,HZ-Salsa-Verde-200g,CEDI_Bajio,196,1660,5,0,22.74,Despejado,15000,9.25
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Norte,207,82,3,1,23.65,Despejado,15000,10.79
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Sur,197,321,5,0,23.67,Despejado,15000,10.9
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Occidente,208,1365,5,0,23.82,Despejado,15000,10.76
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Bajio,205,844,5,0,24.22,Despejado,15000,9.5
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Norte,95,936,3,0,23.17,Lluvia,8000,9.72
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Sur,93,328,5,0,23.88,Despejado,8000,9.65
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Occidente,112,1896,5,0,22.97,Despejado,8000,10.15
2024-04-17,HZ-Mole-Poblano-250g,CEDI_Bajio,93,1050,5,0,23.29,Despejado,8000,11.14
2024-04-17,HZ-Atun-Agua-140g,CEDI_Norte,100,355,3,1,24.23,Despejado,8000,9.76
2024-04-17,HZ-Atun-Agua-140g,CEDI_Sur,90,1913,5,0,23.35,Despejado,8000,8.61
2024-04-17,HZ-Atun-Agua-140g,CEDI_Occidente,99,1459,5,0,23.52,Despejado,8000,11.19
2024-04-17,HZ-Atun-Agua-140g,CEDI_Bajio,109,1256,5,0,22.8,Tormenta,8000,9.9
2024-04-17,HZ-Champiñones-380g,CEDI_Norte,101,1608,3,0,23.5,Despejado,8000,9.7
2024-04-17,HZ-Champiñones-380g,CEDI_Sur,102,1954,5,0,23.0,Despejado,8000,8.18
2024-04-17,HZ-Champiñones-380g,CEDI_Occidente,101,827,5,0,23.12,Despejado,8000,10.88
2024-04-17,HZ-Champiñones-380g,CEDI_Bajio,103,1283,5,0,23.43,Despejado,8000,8.53
2024-04-18,HZ-Salsa-Verde-200g,CEDI_Norte,201,717,3,0,23.42,Despejado,15000,11.27
2024-04-18,HZ-Salsa-Verde-200g,CEDI_Sur,201,885,5,0,23.64,Despejado,15000,10.12
2024-04-18,HZ-Salsa-Verde-200g,CEDI_Occidente,213,267,5,0,23.42,Despejado,15000,10.17
2024-04-18,HZ-Salsa-Verde-200g,CEDI_Bajio,230,1675,5,0,24.29,Despejado,15000,10.66
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Norte,224,1872,3,0,23.68,Despejado,15000,10.03
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Sur,227,1961,5,1,23.09,Despejado,15000,10.51
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Occidente,206,1030,5,1,23.89,Despejado,15000,9.94
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Bajio,198,918,5,0,22.05,Despejado,15000,10.48
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Norte,104,1663,3,0,23.45,Lluvia,8000,8.88
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Sur,96,1284,5,0,23.55,Despejado,8000,10.81
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Occidente,97,1653,5,0,23.85,Despejado,8000,11.22
2024-04-18,HZ-Mole-Poblano-250g,CEDI_Bajio,117,1162,5,0,24.09,Despejado,8000,12.57
2024-04-18,HZ-Atun-Agua-140g,CEDI_Norte,100,920,3,1,23.07,Despejado,8000,9.76
2024-04-18,HZ-Atun-Agua-140g,CEDI_Sur,93,1035,5,1,23.46,Despejado,8000,8.62
2024-04-18,HZ-Atun-Agua-140g,CEDI_Occidente,108,792,5,0,23.23,Despejado,8000,9.74
2024-04-18,HZ-Atun-Agua-140g,CEDI_Bajio,88,252,5,0,23.72,Despejado,8000,10.55
2024-04-18,HZ-Champiñones-380g,CEDI_Norte,101,1933,3,1,23.45,Despejado,8000,11.11
2024-04-18,HZ-Champiñones-380g,CEDI_Sur,98,1402,5,1,23.01,Despejado,8000,10.14
2024-04-18,HZ-Champiñones-380g,CEDI_Occidente,89,1075,5,0,22.6,Despejado,8000,10.77
2024-04-18,HZ-Champiñones-380g,CEDI_Bajio,105,1355,5,0,23.18,Lluvia,8000,8.62
